date,pi_growth,pi_risk,pi_drawdown,pi_turnover
2006-04-25,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-26,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-27,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-28,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-01,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-02,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-03,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-04,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-05,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-08,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-09,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-10,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-11,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-12,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-15,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-16,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-17,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-18,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-19,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-22,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-23,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-24,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-25,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-26,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-29,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-30,0.312930376140927,0.3349195349386781,0.2313347955458125,0.12081529337458241
2006-05-31,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-01,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-02,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-05,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
